Transaction_ID,Geo_Risk,Velocity_Risk,Device_Risk,Amount_Risk,Network_Risk,Behavioral_Risk,Final_Risk_Score,Decision
TXN_1712,100,50,100,50,0,0,52,OTP
TXN_1713,100,50,100,100,40,40,72,Block
TXN_1714,100,0,100,100,0,48,57,OTP
TXN_1715,50,0,100,100,40,0,46,Approve
TXN_1716,100,40,100,100,0,62,67,OTP
TXN_1717,100,0,100,100,40,48,63,OTP
TXN_1718,100,50,100,50,40,0,58,OTP
TXN_1719,100,40,100,100,40,0,64,OTP
TXN_1720,100,0,100,100,0,0,50,Approve
TXN_1721,90,50,100,50,40,52,64,OTP
TXN_1722,100,0,100,0,40,0,41,Approve
TXN_1723,100,0,100,50,40,0,48,Approve
TXN_1724,90,0,60,100,40,0,48,Approve
TXN_1725,50,0,100,50,40,48,45,Approve
TXN_1726,100,0,100,0,0,48,42,Approve
TXN_1727,100,0,100,50,40,0,48,Approve
TXN_1728,90,0,100,100,40,62,63,OTP
TXN_1729,100,0,100,100,0,0,50,Approve
TXN_1730,100,0,100,100,40,0,56,OTP
TXN_1731,90,50,100,70,40,48,66,OTP
TXN_1732,100,0,100,100,40,0,56,OTP
TXN_1733,100,90,100,50,40,52,74,Block
TXN_1734,50,0,100,100,0,40,46,Approve
TXN_1735,100,50,100,100,40,0,66,OTP
TXN_1736,100,50,60,100,40,0,60,OTP
TXN_1737,100,0,100,100,40,40,62,OTP
TXN_1738,100,0,100,100,40,0,56,OTP
TXN_1739,100,0,100,0,0,48,42,Approve
TXN_1740,100,50,100,50,40,0,58,OTP
TXN_1741,100,50,100,50,40,0,58,OTP
TXN_1742,90,50,100,100,40,48,71,Block
TXN_1743,90,0,100,100,40,0,54,OTP
TXN_1744,50,50,100,50,40,0,48,Approve
TXN_1745,90,50,100,100,40,0,64,OTP
TXN_1746,100,0,100,100,0,62,59,OTP
TXN_1747,100,50,100,50,40,40,64,OTP
TXN_1748,100,0,100,100,40,0,56,OTP
TXN_1749,100,0,100,100,0,0,50,Approve
TXN_1750,100,0,100,0,0,40,41,Approve
TXN_1751,100,0,100,50,40,48,55,OTP
TXN_1752,90,50,100,50,0,62,59,OTP
TXN_1753,100,0,100,100,0,62,59,OTP
TXN_1754,50,50,100,100,40,40,62,OTP
TXN_1755,100,0,100,0,40,0,41,Approve
TXN_1756,100,50,100,100,40,48,73,Block
TXN_1757,100,0,100,100,40,0,56,OTP
TXN_1758,100,0,100,0,40,0,41,Approve
TXN_1759,90,50,100,100,0,0,58,OTP
TXN_1760,100,50,100,0,40,0,51,OTP
TXN_1761,100,0,60,100,40,0,50,Approve
TXN_1762,100,50,100,50,40,0,58,OTP
TXN_1763,90,50,100,100,0,48,65,OTP
TXN_1764,100,0,100,0,40,0,41,Approve
TXN_1765,100,90,100,100,0,62,77,Block
TXN_1766,100,0,100,50,40,0,48,Approve
TXN_1767,100,0,100,100,40,52,63,OTP
TXN_1768,90,0,100,100,0,0,48,Approve
TXN_1769,100,0,100,100,40,0,56,OTP
TXN_1770,100,0,100,100,40,48,63,OTP
TXN_1771,100,0,100,100,0,40,56,OTP
TXN_1772,100,50,100,100,0,0,60,OTP
TXN_1773,100,0,100,100,0,0,50,Approve
TXN_1774,90,50,100,100,40,0,64,OTP
TXN_1775,100,50,100,100,0,0,60,OTP
TXN_1776,100,0,100,100,0,62,59,OTP
TXN_1777,50,40,100,50,0,40,46,Approve
TXN_1778,100,50,100,100,0,0,60,OTP
TXN_1779,90,50,100,100,0,0,58,OTP
TXN_1780,90,0,60,100,40,48,55,OTP
TXN_1781,100,50,100,50,40,48,65,OTP
TXN_1782,100,50,100,100,40,62,75,Block
TXN_1783,90,0,100,100,40,0,54,OTP
TXN_1784,100,0,100,100,0,0,50,Approve
TXN_1785,90,90,100,100,40,0,72,Block
TXN_1786,100,50,60,100,40,0,60,OTP
TXN_1787,100,50,100,100,40,0,66,OTP
TXN_1788,100,40,100,50,0,40,56,OTP
TXN_1789,90,50,100,100,40,0,64,OTP
TXN_1790,90,0,100,50,40,0,46,Approve
TXN_1791,90,0,100,100,40,40,60,OTP
TXN_1792,90,40,100,100,0,48,63,OTP
TXN_1793,100,50,100,100,40,48,73,Block
TXN_1794,100,0,100,100,0,0,50,Approve
TXN_1795,100,50,100,100,40,62,75,Block
TXN_1796,100,0,100,100,0,40,56,OTP
TXN_1797,100,0,100,50,0,48,49,Approve
TXN_1798,100,50,100,100,40,62,75,Block
TXN_1799,100,50,60,100,40,0,60,OTP
TXN_1800,100,50,100,100,0,0,60,OTP
TXN_1801,100,50,100,100,0,0,60,OTP
TXN_1802,100,0,100,0,40,48,48,Approve
TXN_1803,90,0,100,100,40,0,54,OTP
TXN_1804,100,50,100,100,40,0,66,OTP
TXN_1805,100,50,100,100,40,48,73,Block
TXN_1806,100,50,100,100,40,0,66,OTP
TXN_1807,100,0,100,50,40,40,54,OTP
TXN_1808,50,0,100,100,40,0,46,Approve
TXN_1809,100,0,100,50,40,0,48,Approve
TXN_1810,90,0,100,100,40,52,61,OTP
TXN_1811,100,0,100,0,40,0,41,Approve
TXN_1812,100,0,100,100,40,48,63,OTP
TXN_1813,100,50,100,50,0,40,58,OTP
TXN_1814,100,0,60,100,0,0,44,Approve
TXN_1815,100,0,100,100,0,62,59,OTP
TXN_1816,90,0,100,100,40,0,54,OTP
TXN_1817,100,0,100,100,0,0,50,Approve
TXN_1818,100,0,100,100,0,0,50,Approve
TXN_1819,100,90,100,50,40,0,66,OTP
TXN_1820,100,90,100,100,40,0,74,Block
TXN_1821,90,50,100,50,0,0,50,Approve
TXN_1822,100,50,100,100,0,48,67,OTP
TXN_1823,100,50,100,50,0,48,59,OTP
TXN_1824,50,50,100,100,0,0,50,Approve
TXN_1825,90,50,100,100,40,0,64,OTP
TXN_1826,100,50,100,100,40,0,66,OTP
TXN_1827,100,0,100,100,40,0,56,OTP
TXN_1828,100,0,100,100,40,0,56,OTP
TXN_1829,100,50,100,0,0,0,45,Approve
TXN_1830,100,0,100,0,40,62,50,Approve
TXN_1831,100,50,100,100,40,48,73,Block
TXN_1832,100,0,100,100,40,0,56,OTP
TXN_1833,100,0,100,0,40,0,41,Approve
TXN_1834,100,40,100,0,0,0,43,Approve
TXN_1835,100,90,100,100,40,62,83,Block
TXN_1836,100,50,100,50,40,0,58,OTP
TXN_1837,100,0,100,100,40,0,56,OTP
TXN_1838,90,0,100,100,40,0,54,OTP
TXN_1839,100,50,100,0,40,0,51,OTP
TXN_1840,100,0,100,100,0,40,56,OTP
TXN_1841,100,50,100,50,40,52,66,OTP
TXN_1842,100,0,100,100,0,0,50,Approve
TXN_1843,100,50,100,100,40,48,73,Block
TXN_1844,100,50,100,100,40,62,75,Block
TXN_1845,100,90,100,100,40,0,74,Block
TXN_1846,100,50,100,50,0,62,61,OTP
TXN_1847,100,90,100,100,0,0,68,OTP
TXN_1848,100,0,100,100,40,0,56,OTP
TXN_1849,100,50,100,100,40,48,73,Block
TXN_1850,100,0,100,100,0,0,50,Approve
TXN_1851,100,0,100,100,40,0,56,OTP
TXN_1852,100,0,100,100,40,0,56,OTP
TXN_1853,100,0,100,100,40,62,65,OTP
TXN_1854,100,0,100,100,40,48,63,OTP
TXN_1855,100,0,100,100,40,0,56,OTP
TXN_1856,90,50,100,50,40,62,65,OTP
TXN_1857,100,50,100,100,40,0,66,OTP
TXN_1858,100,0,100,100,40,48,63,OTP
TXN_1859,100,0,100,100,40,48,63,OTP
TXN_1860,100,90,100,0,0,0,53,OTP
TXN_1861,100,0,100,100,0,0,50,Approve
TXN_1862,100,0,100,100,40,0,56,OTP
TXN_1863,100,50,100,100,0,0,60,OTP
TXN_1864,100,40,100,50,40,0,56,OTP
TXN_1865,100,50,100,100,40,48,73,Block
TXN_1866,100,0,100,50,40,48,55,OTP
TXN_1867,100,0,100,100,0,0,50,Approve
TXN_1868,100,0,100,50,0,40,48,Approve
TXN_1869,100,0,100,100,40,0,56,OTP
TXN_1870,100,50,100,100,40,0,66,OTP
TXN_1871,100,0,100,50,40,0,48,Approve
TXN_1872,100,0,100,100,40,48,63,OTP
TXN_1873,100,50,100,100,40,0,66,OTP
TXN_1874,100,50,100,100,0,0,60,OTP
TXN_1875,90,50,100,50,40,48,63,OTP
TXN_1876,100,0,100,100,40,0,56,OTP
TXN_1877,100,0,100,100,40,0,56,OTP
TXN_1878,100,0,100,100,0,0,50,Approve
TXN_1879,100,0,100,100,40,0,56,OTP
TXN_1880,50,0,100,100,40,62,55,OTP
TXN_1881,100,50,100,0,40,0,51,OTP
TXN_1882,100,50,100,100,40,0,66,OTP
TXN_1883,100,0,100,100,40,48,63,OTP
TXN_1884,100,50,100,100,0,0,60,OTP
TXN_1885,100,0,100,100,40,0,56,OTP
TXN_1886,100,0,100,50,0,62,51,OTP
TXN_1887,100,0,60,100,40,62,59,OTP
TXN_1888,100,0,100,50,40,0,48,Approve
TXN_1889,100,50,100,100,40,0,66,OTP
TXN_1890,100,50,100,100,40,0,66,OTP
TXN_1891,100,0,100,100,0,48,57,OTP
TXN_1892,100,0,100,100,40,40,62,OTP
TXN_1893,100,50,100,100,0,62,69,OTP
TXN_1894,100,0,100,100,40,62,65,OTP
TXN_1895,100,50,100,50,40,62,67,OTP
TXN_1896,100,0,100,0,0,48,42,Approve
TXN_1897,50,50,100,100,0,0,50,Approve
TXN_1898,100,50,100,100,0,0,60,OTP
TXN_1899,90,0,100,100,40,48,61,OTP
TXN_1900,100,0,100,50,40,52,56,OTP
TXN_1901,100,50,100,100,40,62,75,Block
TXN_1902,100,0,100,100,40,0,56,OTP
TXN_1903,100,90,100,100,0,48,75,Block
TXN_1904,100,0,100,100,0,62,59,OTP
TXN_1905,100,50,100,100,40,0,66,OTP
TXN_1906,100,50,100,50,40,48,65,OTP
TXN_1907,100,0,100,100,40,0,56,OTP
TXN_1908,50,0,100,100,40,48,53,OTP
TXN_1909,90,50,100,100,40,0,64,OTP
TXN_1910,100,90,100,100,40,0,74,Block
TXN_1911,100,0,100,100,0,0,50,Approve
TXN_1912,100,40,100,100,40,0,64,OTP
TXN_1913,100,0,100,100,40,52,63,OTP
TXN_1914,100,90,100,50,40,62,75,Block
TXN_1915,100,0,100,50,40,0,48,Approve
TXN_1916,90,0,100,100,0,0,48,Approve
TXN_1917,100,0,100,50,40,52,56,OTP
TXN_1918,100,0,100,100,40,48,63,OTP
TXN_1919,100,50,100,100,0,52,67,OTP
TXN_1920,100,50,100,70,40,62,70,Block
TXN_1921,90,40,100,100,40,62,71,Block
TXN_1922,100,40,100,100,40,48,71,Block
TXN_1923,100,40,100,100,0,0,58,OTP
TXN_1924,100,0,60,100,0,0,44,Approve
TXN_1925,90,50,100,100,40,48,71,Block
TXN_1926,100,0,100,100,40,40,62,OTP
TXN_1927,90,0,100,100,40,52,61,OTP
TXN_1928,100,0,60,100,40,0,50,Approve
TXN_1929,100,0,60,50,40,48,49,Approve
TXN_1930,100,0,100,100,40,0,56,OTP
TXN_1931,100,0,100,100,40,0,56,OTP
TXN_1932,100,0,100,100,40,48,63,OTP
TXN_1933,50,0,100,100,0,0,40,Approve
TXN_1934,100,50,100,100,40,40,72,Block
TXN_1935,100,50,100,100,40,0,66,OTP
TXN_1936,100,50,100,100,40,0,66,OTP
TXN_1937,100,0,100,100,0,52,57,OTP
TXN_1938,100,0,100,100,40,52,63,OTP
TXN_1939,100,0,100,50,40,48,55,OTP
TXN_1940,90,50,100,100,40,48,71,Block
TXN_1941,50,50,100,100,40,0,56,OTP
TXN_1942,100,40,100,100,0,0,58,OTP
TXN_1943,100,40,100,100,40,0,64,OTP
TXN_1944,100,0,100,0,0,48,42,Approve
TXN_1945,90,0,100,100,40,0,54,OTP
TXN_1946,100,50,100,100,40,62,75,Block
TXN_1947,100,0,100,100,40,62,65,OTP
TXN_1948,100,0,100,100,40,0,56,OTP
TXN_1949,100,50,100,100,0,0,60,OTP
TXN_1950,100,40,100,100,40,52,71,Block
TXN_1951,100,50,100,50,0,48,59,OTP
TXN_1952,100,0,100,50,0,48,49,Approve
TXN_1953,100,0,100,100,0,0,50,Approve
TXN_1954,100,0,100,100,40,62,65,OTP
TXN_1955,100,0,100,100,40,0,56,OTP
TXN_1956,100,40,100,50,40,0,56,OTP
TXN_1957,100,50,100,50,0,0,52,OTP
TXN_1958,50,0,100,100,40,0,46,Approve
TXN_1959,100,50,100,100,0,0,60,OTP
TXN_1960,90,0,100,100,40,0,54,OTP
TXN_1961,100,0,100,100,40,52,63,OTP
TXN_1962,50,0,100,50,40,0,38,Approve
TXN_1963,100,90,100,100,0,0,68,OTP
TXN_1964,100,0,100,100,0,48,57,OTP
TXN_1965,100,0,100,100,0,0,50,Approve
TXN_1966,100,0,100,50,0,40,48,Approve
TXN_1967,100,0,100,100,40,48,63,OTP
TXN_1968,100,50,100,100,40,48,73,Block
TXN_1969,100,40,100,100,0,52,65,OTP
TXN_1970,100,50,100,50,40,40,64,OTP
TXN_1971,100,0,100,50,40,48,55,OTP
TXN_1972,100,0,100,100,0,0,50,Approve
TXN_1973,100,0,100,50,0,48,49,Approve
TXN_1974,100,50,100,100,40,48,73,Block
TXN_1975,100,90,100,0,40,52,66,OTP
TXN_1976,100,0,100,100,0,52,57,OTP
TXN_1977,100,0,100,100,40,0,56,OTP
TXN_1978,50,0,100,100,40,62,55,OTP
TXN_1979,100,0,100,100,0,0,50,Approve
TXN_1980,100,0,100,100,40,48,63,OTP
TXN_1981,100,0,100,100,40,0,56,OTP
TXN_1982,100,0,100,0,40,0,41,Approve
TXN_1983,90,50,100,100,0,0,58,OTP
TXN_1984,100,0,100,100,40,0,56,OTP
TXN_1985,100,50,100,100,40,48,73,Block
TXN_1986,50,0,100,100,40,0,46,Approve
TXN_1987,100,0,100,50,40,0,48,Approve
TXN_1988,50,50,100,100,40,0,56,OTP
TXN_1989,100,0,100,100,40,0,56,OTP
TXN_1990,50,50,100,100,40,0,56,OTP
TXN_1991,100,40,100,0,0,0,43,Approve
TXN_1992,90,0,100,100,40,0,54,OTP
TXN_1993,100,0,100,100,40,0,56,OTP
TXN_1994,100,50,100,100,40,48,73,Block
TXN_1995,100,50,100,50,40,0,58,OTP
TXN_1996,100,50,100,100,0,0,60,OTP
TXN_1997,100,50,100,100,40,0,66,OTP
TXN_1998,100,50,100,50,40,0,58,OTP
TXN_1999,100,0,100,100,0,40,56,OTP
TXN_2000,50,50,100,100,40,52,63,OTP
TXN_2001,100,0,100,100,40,0,56,OTP
TXN_2002,100,0,100,100,40,0,56,OTP
TXN_2003,100,50,100,50,0,62,61,OTP
TXN_2004,100,0,60,100,40,48,57,OTP
TXN_2005,100,0,100,100,40,0,56,OTP
TXN_2006,100,0,100,100,40,0,56,OTP
TXN_2007,90,50,100,100,0,52,65,OTP
TXN_2008,50,50,100,100,0,0,50,Approve
TXN_2009,100,0,100,50,40,52,56,OTP
TXN_2010,100,0,100,50,40,0,48,Approve
TXN_2011,50,0,100,100,40,0,46,Approve
TXN_2012,100,0,100,100,40,0,56,OTP
TXN_2013,100,0,100,100,0,62,59,OTP
TXN_2014,100,50,100,100,0,0,60,OTP
TXN_2015,100,0,100,50,40,62,57,OTP
TXN_2016,90,90,100,100,0,0,66,OTP
TXN_2017,100,0,100,0,40,0,41,Approve
TXN_2018,100,0,100,50,0,48,49,Approve
TXN_2019,100,50,100,100,40,40,72,Block
TXN_2020,50,50,100,50,0,40,48,Approve
TXN_2021,90,40,100,100,0,62,65,OTP
TXN_2022,90,50,100,50,0,40,56,OTP
TXN_2023,90,50,100,100,0,52,65,OTP
TXN_2024,100,50,100,100,40,48,73,Block
TXN_2025,100,0,100,50,40,48,55,OTP
TXN_2026,100,0,100,100,40,62,65,OTP
TXN_2027,100,40,100,100,40,40,70,Block
TXN_2028,100,0,100,70,40,52,59,OTP
TXN_2029,100,90,100,0,0,40,59,OTP
TXN_2030,100,50,100,100,40,0,66,OTP
TXN_2031,100,0,100,100,40,62,65,OTP
TXN_2032,100,0,100,100,0,0,50,Approve
TXN_2033,90,0,100,50,40,62,55,OTP
TXN_2034,100,0,100,100,40,0,56,OTP
TXN_2035,100,0,100,100,40,52,63,OTP
TXN_2036,100,50,100,100,40,0,66,OTP
TXN_2037,100,0,100,100,0,0,50,Approve
TXN_2038,100,50,100,100,40,48,73,Block
TXN_2039,90,50,100,100,40,0,64,OTP
TXN_2040,50,0,100,50,40,0,38,Approve
TXN_2041,90,50,100,0,0,40,49,Approve
TXN_2042,100,40,100,50,0,48,57,OTP
TXN_2043,100,0,100,100,40,0,56,OTP
TXN_2044,100,0,100,100,0,0,50,Approve
TXN_2045,90,0,100,100,40,48,61,OTP
TXN_2046,100,0,100,100,0,0,50,Approve
TXN_2047,100,50,100,0,40,40,57,OTP
TXN_2048,50,40,100,100,40,0,54,OTP
TXN_2049,100,0,100,50,40,0,48,Approve
TXN_2050,100,0,100,100,40,48,63,OTP
TXN_2051,100,0,100,50,40,40,54,OTP
TXN_2052,100,0,100,100,0,40,56,OTP
TXN_2053,100,0,100,50,0,0,42,Approve
TXN_2054,100,0,100,100,0,62,59,OTP
TXN_2055,100,50,100,100,0,0,60,OTP
TXN_2056,50,0,100,50,40,62,47,Approve
TXN_2057,100,0,100,100,0,62,59,OTP
TXN_2058,100,50,100,50,0,48,59,OTP
TXN_2059,100,50,100,100,40,0,66,OTP
TXN_2060,100,50,100,100,40,0,66,OTP
TXN_2061,90,0,100,100,0,48,55,OTP
TXN_2062,100,0,100,50,0,0,42,Approve
TXN_2063,100,0,100,100,40,62,65,OTP
TXN_2064,100,0,100,50,40,0,48,Approve
TXN_2065,100,0,100,100,40,0,56,OTP
TXN_2066,100,50,100,100,40,52,73,Block
TXN_2067,100,0,100,100,40,62,65,OTP
TXN_2068,100,50,100,100,0,0,60,OTP
TXN_2069,100,50,100,100,40,48,73,Block
TXN_2070,100,0,100,100,40,0,56,OTP
TXN_2071,100,0,100,50,40,0,48,Approve
TXN_2072,100,0,60,100,40,0,50,Approve
TXN_2073,100,0,100,50,40,48,55,OTP
TXN_2074,100,0,100,100,40,48,63,OTP
TXN_2075,100,50,100,100,0,48,67,OTP
TXN_2076,100,50,100,0,40,0,51,OTP
TXN_2077,100,50,100,50,40,48,65,OTP
TXN_2078,50,50,100,100,40,0,56,OTP
TXN_2079,100,90,100,100,40,0,74,Block
TXN_2080,100,50,100,0,0,0,45,Approve
TXN_2081,100,50,100,100,0,0,60,OTP
TXN_2082,90,40,100,100,0,0,56,OTP
TXN_2083,50,50,100,100,40,48,63,OTP
TXN_2084,100,40,100,100,40,48,71,Block
TXN_2085,100,50,100,0,40,40,57,OTP
TXN_2086,100,50,100,100,0,0,60,OTP
TXN_2087,100,0,100,100,0,0,50,Approve
TXN_2088,50,0,100,100,40,0,46,Approve
TXN_2089,100,0,100,50,40,40,54,OTP
TXN_2090,100,0,100,100,40,0,56,OTP
TXN_2091,100,50,100,50,40,52,66,OTP
TXN_2092,50,0,100,100,40,0,46,Approve
TXN_2093,90,0,100,100,0,0,48,Approve
TXN_2094,90,40,100,100,0,52,63,OTP
TXN_2095,100,50,100,100,40,0,66,OTP
TXN_2096,90,0,100,100,0,52,55,OTP
TXN_2097,100,0,100,100,40,48,63,OTP
TXN_2098,100,40,100,100,40,48,71,Block
TXN_2099,100,0,100,100,40,0,56,OTP
TXN_2100,100,0,100,100,0,40,56,OTP
TXN_2101,100,0,100,100,0,0,50,Approve
TXN_2102,100,0,100,50,40,48,55,OTP
TXN_2103,100,40,100,0,40,48,56,OTP
TXN_2104,100,50,100,0,0,48,52,OTP
TXN_2105,100,50,100,100,0,0,60,OTP
TXN_2106,50,0,100,100,40,62,55,OTP
TXN_2107,100,50,100,100,40,0,66,OTP
TXN_2108,50,50,100,50,40,40,54,OTP
TXN_2109,50,0,100,100,0,48,47,Approve
TXN_2110,90,0,100,0,40,0,39,Approve
TXN_2111,100,0,100,50,40,48,55,OTP
TXN_2112,50,0,100,100,0,48,47,Approve
TXN_2113,90,40,100,50,0,0,48,Approve
TXN_2114,100,0,100,50,40,0,48,Approve
TXN_2115,100,0,100,100,40,0,56,OTP
TXN_2116,100,0,100,50,40,48,55,OTP
TXN_2117,100,50,100,100,40,0,66,OTP
TXN_2118,100,0,100,100,40,0,56,OTP
TXN_2119,100,50,100,100,0,0,60,OTP
TXN_2120,100,0,100,50,40,62,57,OTP
TXN_2121,100,0,100,100,0,48,57,OTP
TXN_2122,100,90,100,50,40,0,66,OTP
TXN_2123,100,0,100,100,40,0,56,OTP
TXN_2124,100,90,100,100,0,52,75,Block
TXN_2125,100,0,100,100,0,0,50,Approve
TXN_2126,100,0,100,100,0,40,56,OTP
TXN_2127,100,0,100,100,40,62,65,OTP
TXN_2128,100,50,100,100,0,48,67,OTP
TXN_2129,100,0,100,0,40,62,50,Approve
TXN_2130,100,0,100,100,0,0,50,Approve
TXN_2131,100,0,100,100,40,48,63,OTP
TXN_2132,90,0,100,100,40,0,54,OTP
TXN_2133,100,0,100,50,0,52,50,Approve
TXN_2134,100,50,100,100,40,52,73,Block
TXN_2135,100,0,100,50,0,0,42,Approve
TXN_2136,100,0,100,100,40,62,65,OTP
TXN_2137,100,50,100,50,40,0,58,OTP
TXN_2138,50,0,100,50,0,48,39,Approve
TXN_2139,100,0,100,0,0,0,35,Approve
TXN_2140,100,0,100,100,0,0,50,Approve
TXN_2141,90,0,100,100,40,0,54,OTP
TXN_2142,100,0,100,100,40,48,63,OTP
TXN_2143,100,50,100,100,40,0,66,OTP
TXN_2144,100,50,100,100,40,62,75,Block
TXN_2145,100,0,100,0,0,0,35,Approve
TXN_2146,100,0,100,100,40,48,63,OTP
TXN_2147,100,50,100,50,40,48,65,OTP
TXN_2148,100,90,100,100,40,52,81,Block
TXN_2149,100,0,100,100,0,48,57,OTP
TXN_2150,100,0,100,100,40,62,65,OTP
TXN_2151,100,50,100,100,40,40,72,Block
TXN_2152,100,0,100,100,40,0,56,OTP
TXN_2153,100,50,100,50,40,62,67,OTP
TXN_2154,100,0,100,100,40,0,56,OTP
TXN_2155,50,0,100,100,40,48,53,OTP
TXN_2156,100,50,100,100,40,0,66,OTP
TXN_2157,100,0,100,100,40,0,56,OTP
TXN_2158,100,0,100,100,40,0,56,OTP
TXN_2159,100,50,100,0,40,0,51,OTP
TXN_2160,100,0,100,100,40,0,56,OTP
TXN_2161,90,50,100,100,0,0,58,OTP
TXN_2162,100,50,100,50,40,0,58,OTP
TXN_2163,100,50,100,50,0,62,61,OTP
TXN_2164,100,50,100,100,0,0,60,OTP
TXN_2165,100,0,100,100,0,0,50,Approve
TXN_2166,100,50,100,50,40,40,64,OTP
TXN_2167,100,40,100,50,0,48,57,OTP
TXN_2168,100,0,100,100,0,0,50,Approve
TXN_2169,100,0,100,100,0,40,56,OTP
TXN_2170,90,0,100,100,0,40,54,OTP
TXN_2171,90,0,100,50,40,0,46,Approve
TXN_2172,90,50,100,100,40,0,64,OTP
TXN_2173,100,0,100,0,0,0,35,Approve
TXN_2174,100,50,100,50,0,62,61,OTP
TXN_2175,100,0,100,100,40,0,56,OTP
TXN_2176,100,50,100,50,40,62,67,OTP
TXN_2177,90,0,100,100,0,0,48,Approve
TXN_2178,50,50,100,0,40,0,41,Approve
TXN_2179,100,0,100,0,40,48,48,Approve
TXN_2180,100,0,100,100,40,62,65,OTP
TXN_2181,100,50,100,100,40,48,73,Block
TXN_2182,50,40,100,50,0,40,46,Approve
TXN_2183,90,0,100,100,40,0,54,OTP
TXN_2184,100,90,100,100,0,0,68,OTP
TXN_2185,50,50,100,100,40,48,63,OTP
TXN_2186,100,50,100,50,0,40,58,OTP
TXN_2187,100,0,100,100,40,0,56,OTP
TXN_2188,100,0,100,100,0,40,56,OTP
TXN_2189,90,50,100,100,40,0,64,OTP
TXN_2190,100,0,100,100,40,0,56,OTP
TXN_2191,50,0,100,50,40,0,38,Approve
TXN_2192,100,50,100,100,40,48,73,Block
TXN_2193,90,0,100,100,40,40,60,OTP
TXN_2194,100,0,100,100,40,0,56,OTP
TXN_2195,100,40,100,100,40,0,64,OTP
TXN_2196,100,40,100,50,40,0,56,OTP
TXN_2197,100,0,100,100,0,62,59,OTP
TXN_2198,100,50,100,100,0,48,67,OTP
TXN_2199,100,0,100,100,0,0,50,Approve
TXN_2200,100,50,100,100,40,40,72,Block
TXN_2201,100,0,100,100,40,40,62,OTP
TXN_2202,90,0,100,100,0,48,55,OTP
TXN_2203,100,0,100,100,40,48,63,OTP
TXN_2204,100,0,100,100,40,48,63,OTP
TXN_2205,100,0,100,100,0,0,50,Approve
TXN_2206,100,0,100,100,40,52,63,OTP
TXN_2207,100,0,100,100,0,0,50,Approve
TXN_2208,100,90,100,100,40,40,80,Block
TXN_2209,100,50,100,100,40,0,66,OTP
TXN_2210,100,0,100,100,0,48,57,OTP
TXN_2211,100,0,100,100,0,0,50,Approve
TXN_2212,90,50,100,100,40,0,64,OTP
TXN_2213,100,0,100,100,40,48,63,OTP
TXN_2214,50,0,100,50,40,0,38,Approve
TXN_2215,100,40,100,100,40,0,64,OTP
TXN_2216,100,0,100,0,40,0,41,Approve
TXN_2217,100,0,100,100,40,48,63,OTP
TXN_2218,90,0,100,100,40,48,61,OTP
TXN_2219,50,0,100,100,40,0,46,Approve
TXN_2220,100,50,100,100,0,48,67,OTP
TXN_2221,100,0,100,100,40,0,56,OTP
TXN_2222,100,50,100,100,0,48,67,OTP
TXN_2223,90,50,100,100,40,0,64,OTP
TXN_2224,90,0,100,50,40,0,46,Approve
TXN_2225,100,0,100,100,40,48,63,OTP
TXN_2226,90,50,100,50,40,0,56,OTP
TXN_2227,90,0,100,100,0,48,55,OTP
TXN_2228,100,0,100,100,40,40,62,OTP
TXN_2229,100,50,100,100,0,0,60,OTP
TXN_2230,90,0,100,100,40,48,61,OTP
TXN_2231,100,0,100,100,40,0,56,OTP
TXN_2232,100,40,100,50,40,0,56,OTP
TXN_2233,50,0,100,100,0,52,47,Approve
TXN_2234,100,50,100,100,40,0,66,OTP
TXN_2235,100,0,100,100,40,0,56,OTP
TXN_2236,100,50,100,100,0,48,67,OTP
TXN_2237,90,40,100,100,0,0,56,OTP
TXN_2238,100,50,100,100,40,62,75,Block
TXN_2239,90,40,100,100,0,48,63,OTP
TXN_2240,90,0,100,100,0,40,54,OTP
TXN_2241,100,50,100,100,40,52,73,Block
TXN_2242,100,0,100,50,0,0,42,Approve
TXN_2243,100,0,100,100,40,0,56,OTP
TXN_2244,100,50,100,0,40,0,51,OTP
TXN_2245,100,40,100,0,40,48,56,OTP
TXN_2246,100,50,100,100,0,48,67,OTP
TXN_2247,100,0,100,50,40,48,55,OTP
TXN_2248,90,0,100,100,40,0,54,OTP
TXN_2249,100,0,100,100,0,0,50,Approve
TXN_2250,90,50,100,100,40,40,70,Block
TXN_2251,100,0,100,100,40,62,65,OTP
TXN_2252,100,0,100,0,40,0,41,Approve
TXN_2253,90,0,100,100,40,0,54,OTP
TXN_2254,100,50,100,50,40,48,65,OTP
TXN_2255,90,40,100,100,40,48,69,OTP
TXN_2256,100,50,100,50,40,62,67,OTP
TXN_2257,90,50,100,100,0,0,58,OTP
TXN_2258,100,0,100,100,0,52,57,OTP
TXN_2259,100,50,100,100,40,48,73,Block
TXN_2260,100,50,100,0,40,0,51,OTP
TXN_2261,100,0,100,100,40,0,56,OTP
TXN_2262,90,50,100,100,0,48,65,OTP
TXN_2263,100,50,100,100,0,0,60,OTP
TXN_2264,100,0,100,0,40,48,48,Approve
TXN_2265,100,40,100,100,0,0,58,OTP
TXN_2266,100,50,100,50,0,48,59,OTP
TXN_2267,90,50,100,0,40,48,56,OTP
TXN_2268,100,90,100,50,0,0,60,OTP
TXN_2269,100,0,100,100,40,0,56,OTP
TXN_2270,100,0,100,100,40,0,56,OTP
